,Earnings Estimate,Current Qtr. (Mar 2019),Next Qtr. (Jun 2019),Current Year (2019),Next Year (2020)
0,No. of Analysts,22.0,22.0,23.0,22.0
1,Avg. Estimate,0.32,0.33,1.34,1.43
2,Low Estimate,0.3,0.32,1.29,1.34
3,High Estimate,0.33,0.36,1.45,1.6
4,Year Ago EPS,0.28,0.3,1.2,1.34
,Revenue Estimate,Current Qtr. (Mar 2019),Next Qtr. (Jun 2019),Current Year (2019),Next Year (2020)
0,No. of Analysts,19,18,21,21
1,Avg. Estimate,1.16B,1.19B,4.76B,4.93B
2,Low Estimate,1.14B,1.17B,4.68B,4.8B
3,High Estimate,1.18B,1.2B,4.83B,5.07B
4,Year Ago Sales,1.08B,1.12B,4.51B,4.76B
5,Sales Growth (year/est),7.10%,5.80%,5.50%,3.60%
,Earnings History,3/30/2018,6/29/2018,9/29/2018,12/30/2018
0,EPS Est.,0.28,0.29,0.32,0.33
1,EPS Actual,0.28,0.3,0.33,0.29
2,Difference,0,0.01,0.01,-0.04
3,Surprise %,0.00%,3.40%,3.10%,-12.10%
,EPS Trend,Current Qtr. (Mar 2019),Next Qtr. (Jun 2019),Current Year (2019),Next Year (2020)
0,Current Estimate,0.32,0.33,1.34,1.43
1,7 Days Ago,0.32,0.33,1.34,1.43
2,30 Days Ago,0.32,0.33,1.35,1.44
3,60 Days Ago,0.32,0.33,1.35,1.44
4,90 Days Ago,0.32,0.33,1.36,1.47
,EPS Revisions,Current Qtr. (Mar 2019),Next Qtr. (Jun 2019),Current Year (2019),Next Year (2020)
0,Up Last 7 Days,N/A,1,N/A,N/A
1,Up Last 30 Days,N/A,1,2,N/A
2,Down Last 7 Days,N/A,N/A,N/A,N/A
3,Down Last 30 Days,1,1,1,1
,Growth Estimates,HBAN,Industry,Sector,S&P 500
0,Current Qtr.,14.30%,N/A,N/A,-0.02
1,Next Qtr.,10.00%,N/A,N/A,0.04
2,Current Year,11.70%,N/A,N/A,0.05
3,Next Year,6.70%,N/A,N/A,0.11
4,Next 5 Years (per annum),8.00%,N/A,N/A,0.10
5,Past 5 Years (per annum),10.51%,N/A,N/A,N/A
