,assoc,values
0,they sell,company spent 2.38 billion trying sell products last quarter result yielding gross income 1.31 billion .
1,they buy,"related news director funk james bought 10,000 shares company stock transaction recorded march 11th 2019. purchase performed average price 9.80 total value 97,997. purchase deal closes director funk james bought 20,000 shares company stock valued 218,924. also 10 owner sailingstone capital partners bought 483 shares company stock deal recorded september 6th 2019. shares bought average cost 14.90 per share total market value 68,893. following completion disposal president ceo holds 8,767 shares company stock valued 153,773. last 6 months insiders changed ownership shares company stock 0.80 ."
2,they buy,5 30 analysts covering stock rated buy 15 maintained hold recommendation range resources corporation stock .
3,they sell,0 analysts assigned sell rating rrc stock .
