,Earnings Estimate,Current Qtr. (Sep 2018),Next Qtr. (Dec 2018),Current Year (2018),Next Year (2019)
0,No. of Analysts,26.0,26.0,28.0,28.0
1,Avg. Estimate,0.45,0.47,1.73,1.91
2,Low Estimate,0.43,0.45,1.63,1.8
3,High Estimate,0.46,0.51,1.77,2.03
4,Year Ago EPS,0.32,0.33,1.28,1.73
,Revenue Estimate,Current Qtr. (Sep 2018),Next Qtr. (Dec 2018),Current Year (2018),Next Year (2019)
0,No. of Analysts,19,18,22,22
1,Avg. Estimate,1.64B,1.68B,6.49B,6.78B
2,Low Estimate,1.63B,1.65B,6.37B,6.62B
3,High Estimate,1.66B,1.7B,6.56B,6.94B
4,Year Ago Sales,1.54B,1.59B,6.25B,6.49B
5,Sales Growth (year/est),6.30%,5.40%,3.80%,4.40%
,Earnings History,9/29/2017,12/30/2017,3/30/2018,6/29/2018
0,EPS Est.,0.35,0.36,0.38,0.42
1,EPS Actual,0.32,0.33,0.38,0.44
2,Difference,-0.03,-0.03,0,0.02
3,Surprise %,-8.60%,-8.30%,0.00%,4.80%
,EPS Trend,Current Qtr. (Sep 2018),Next Qtr. (Dec 2018),Current Year (2018),Next Year (2019)
0,Current Estimate,0.45,0.47,1.73,1.91
1,7 Days Ago,0.45,0.48,1.73,1.91
2,30 Days Ago,0.45,0.48,1.74,1.92
3,60 Days Ago,0.45,0.48,1.74,1.92
4,90 Days Ago,0.45,0.47,1.71,1.9
,EPS Revisions,Current Qtr. (Sep 2018),Next Qtr. (Dec 2018),Current Year (2018),Next Year (2019)
0,Up Last 7 Days,N/A,N/A,1,3
1,Up Last 30 Days,1,N/A,2,6
2,Down Last 7 Days,N/A,N/A,N/A,N/A
3,Down Last 30 Days,2,3,4,3
,Growth Estimates,KEY,Industry,Sector,S&P 500
0,Current Qtr.,40.60%,N/A,N/A,0.32
1,Next Qtr.,42.40%,N/A,N/A,0.43
2,Current Year,35.20%,N/A,N/A,0.24
3,Next Year,10.40%,N/A,N/A,0.27
4,Next 5 Years (per annum),9.50%,N/A,N/A,0.11
5,Past 5 Years (per annum),11.73%,N/A,N/A,N/A
