,assoc,values
0,they sell,investors well sell-side paying close attention actual numbers compare estimates .
1,they buy,furthermore 11/08/18 morgan stanley reinstates stock overweight 46 .
2,they sell,terms buy sell hold recommendations comcast corp nasdaq cmcsa analysts mean recommendation 2.1. according simplified 1 5 scale 1 represents strong buy 5 strong sell .
