,Earnings Estimate,Current Qtr. (Apr 2019),Next Qtr. (Jul 2019),Current Year (2019),Next Year (2020)
0,No. of Analysts,14.0,9.0,13.0,16.0
1,Avg. Estimate,1.95,1.75,8.11,8.33
2,Low Estimate,1.85,1.62,8.0,7.65
3,High Estimate,2.06,1.88,8.2,8.6
4,Year Ago EPS,2.03,1.78,8.06,8.11
,Revenue Estimate,Current Qtr. (Apr 2019),Next Qtr. (Jul 2019),Current Year (2019),Next Year (2020)
0,No. of Analysts,12,9,15,15
1,Avg. Estimate,1.93B,1.86B,7.87B,7.85B
2,Low Estimate,1.9B,1.83B,7.84B,7.75B
3,High Estimate,1.97B,1.87B,7.92B,8.05B
4,Year Ago Sales,1.78B,1.9B,7.36B,7.87B
5,Sales Growth (year/est),8.30%,-2.30%,7.00%,-0.30%
,Earnings History,4/29/2018,7/30/2018,10/30/2018,1/30/2019
0,EPS Est.,2.18,1.76,2.34,2.01
1,EPS Actual,2.03,1.78,2.17,2.26
2,Difference,-0.15,0.02,-0.17,0.25
3,Surprise %,-6.90%,1.10%,-7.30%,12.40%
,EPS Trend,Current Qtr. (Apr 2019),Next Qtr. (Jul 2019),Current Year (2019),Next Year (2020)
0,Current Estimate,1.95,1.75,8.11,8.33
1,7 Days Ago,1.94,1.75,8.11,8.33
2,30 Days Ago,1.95,1.75,8.12,8.32
3,60 Days Ago,1.95,1.75,8.13,8.31
4,90 Days Ago,2.04,1.79,8.01,8.22
,EPS Revisions,Current Qtr. (Apr 2019),Next Qtr. (Jul 2019),Current Year (2019),Next Year (2020)
0,Up Last 7 Days,N/A,N/A,N/A,N/A
1,Up Last 30 Days,N/A,N/A,N/A,N/A
2,Down Last 7 Days,N/A,N/A,N/A,N/A
3,Down Last 30 Days,N/A,N/A,N/A,N/A
,Growth Estimates,SJM,Industry,Sector,S&P 500
0,Current Qtr.,-3.90%,N/A,N/A,0.02
1,Next Qtr.,-1.70%,N/A,N/A,0.04
2,Current Year,0.60%,N/A,N/A,0.05
3,Next Year,2.70%,N/A,N/A,0.11
4,Next 5 Years (per annum),3.39%,N/A,N/A,0.10
5,Past 5 Years (per annum),11.38%,N/A,N/A,N/A
