,Earnings Estimate,Current Qtr. (Mar 2019),Next Qtr. (Jun 2019),Current Year (2019),Next Year (2020)
0,No. of Analysts,23.0,23.0,25.0,25.0
1,Avg. Estimate,0.36,0.39,1.56,1.8
2,Low Estimate,0.33,0.38,1.54,1.72
3,High Estimate,0.36,0.41,1.6,1.89
4,Year Ago EPS,0.33,0.35,1.47,1.56
,Revenue Estimate,Current Qtr. (Mar 2019),Next Qtr. (Jun 2019),Current Year (2019),Next Year (2020)
0,No. of Analysts,20,20,23,23
1,Avg. Estimate,2.54B,2.68B,10.69B,11.64B
2,Low Estimate,2.52B,2.65B,10.55B,11.28B
3,High Estimate,2.55B,2.7B,11.23B,12.57B
4,Year Ago Sales,2.38B,2.49B,9.82B,10.69B
5,Sales Growth (year/est),6.60%,7.50%,8.80%,8.90%
,Earnings History,3/30/2018,6/29/2018,9/29/2018,12/30/2018
0,EPS Est.,0.32,0.34,0.34,0.37
1,EPS Actual,0.33,0.35,0.35,0.39
2,Difference,0.01,0.01,0.01,0.02
3,Surprise %,3.10%,2.90%,2.90%,5.40%
,EPS Trend,Current Qtr. (Mar 2019),Next Qtr. (Jun 2019),Current Year (2019),Next Year (2020)
0,Current Estimate,0.36,0.39,1.56,1.8
1,7 Days Ago,0.36,0.39,1.56,1.8
2,30 Days Ago,0.36,0.39,1.57,1.8
3,60 Days Ago,0.36,0.39,1.57,1.8
4,90 Days Ago,0.37,0.39,1.58,1.81
,EPS Revisions,Current Qtr. (Mar 2019),Next Qtr. (Jun 2019),Current Year (2019),Next Year (2020)
0,Up Last 7 Days,N/A,N/A,N/A,1
1,Up Last 30 Days,N/A,1,N/A,1
2,Down Last 7 Days,N/A,N/A,N/A,N/A
3,Down Last 30 Days,1,1,N/A,1
,Growth Estimates,BSX,Industry,Sector,S&P 500
0,Current Qtr.,9.10%,N/A,N/A,-0.02
1,Next Qtr.,11.40%,N/A,N/A,0.04
2,Current Year,6.10%,N/A,N/A,0.05
3,Next Year,15.40%,N/A,N/A,0.11
4,Next 5 Years (per annum),12.30%,N/A,N/A,0.10
5,Past 5 Years (per annum),17.93%,N/A,N/A,N/A
