,Earnings Estimate,Current Qtr. (Mar 2019),Next Qtr. (Jun 2019),Current Year (2019),Next Year (2020)
0,No. of Analysts,2.0,2.0,5.0,5.0
1,Avg. Estimate,0.27,0.35,1.51,1.58
2,Low Estimate,0.16,0.34,1.28,1.41
3,High Estimate,0.39,0.36,2.13,1.97
4,Year Ago EPS,0.3,0.36,1.27,1.51
,Revenue Estimate,Current Qtr. (Mar 2019),Next Qtr. (Jun 2019),Current Year (2019),Next Year (2020)
0,No. of Analysts,7,7,8,8
1,Avg. Estimate,560.47M,537.76M,2.19B,2.22B
2,Low Estimate,489M,489M,2.1B,2.07B
3,High Estimate,683.63M,572.2M,2.29B,2.37B
4,Year Ago Sales,536.44M,541.82M,2.16B,2.19B
5,Sales Growth (year/est),4.50%,-0.70%,1.40%,1.00%
,Earnings History,3/30/2018,6/29/2018,9/29/2018,12/30/2018
0,EPS Est.,-0.04,0.39,0.37,0.3
1,EPS Actual,0.3,0.36,0.35,0.34
2,Difference,0.34,-0.03,-0.02,0.04
3,Surprise %,850.00%,-7.70%,-5.40%,13.30%
,EPS Trend,Current Qtr. (Mar 2019),Next Qtr. (Jun 2019),Current Year (2019),Next Year (2020)
0,Current Estimate,0.27,0.35,1.51,1.58
1,7 Days Ago,0.27,0.35,1.34,1.56
2,30 Days Ago,0.26,0.31,1.67,1.57
3,60 Days Ago,0.24,0.29,1.41,1.54
4,90 Days Ago,0.24,0.29,1.42,1.55
,EPS Revisions,Current Qtr. (Mar 2019),Next Qtr. (Jun 2019),Current Year (2019),Next Year (2020)
0,Up Last 7 Days,N/A,N/A,1,1
1,Up Last 30 Days,N/A,N/A,1,2
2,Down Last 7 Days,N/A,N/A,N/A,N/A
3,Down Last 30 Days,N/A,N/A,N/A,N/A
,Growth Estimates,VNO,Industry,Sector,S&P 500
0,Current Qtr.,-10.00%,N/A,N/A,-0.00
1,Next Qtr.,-2.80%,N/A,N/A,0.04
2,Current Year,18.90%,N/A,N/A,0.05
3,Next Year,4.60%,N/A,N/A,0.11
4,Next 5 Years (per annum),17.33%,N/A,N/A,0.10
5,Past 5 Years (per annum),-17.17%,N/A,N/A,N/A
