,assoc,values
0,they sell,"europe quinn john sold 6,861 shares 265,395 transaction occurred 2019/03/01 ."
1,they buy,seen positive analyst call guggenheim upgraded stock neutral buy march 06. analysts william blair shed positive views january 18 lowering fromoutperform mkt perform .
2,they buy,b. riley fbr inc. reiterated call buy february 23. hand set new target price 48 versus 41 .
