,Earnings Estimate,Current Qtr. (Mar 2019),Next Qtr. (Jun 2019),Current Year (2019),Next Year (2020)
0,No. of Analysts,14.0,14.0,17.0,17.0
1,Avg. Estimate,0.12,0.17,0.64,0.73
2,Low Estimate,0.1,0.14,0.59,0.61
3,High Estimate,0.16,0.24,0.69,0.89
4,Year Ago EPS,0.13,0.14,0.69,0.64
,Revenue Estimate,Current Qtr. (Mar 2019),Next Qtr. (Jun 2019),Current Year (2019),Next Year (2020)
0,No. of Analysts,9,9,15,15
1,Avg. Estimate,2.06B,2.21B,8.8B,8.86B
2,Low Estimate,2B,2.15B,8.65B,8.6B
3,High Estimate,2.11B,2.3B,8.95B,9.15B
4,Year Ago Sales,2.22B,2.3B,9.4B,8.8B
5,Sales Growth (year/est),-7.50%,-3.90%,-6.40%,0.70%
,Earnings History,3/30/2018,6/29/2018,9/29/2018,12/30/2018
0,EPS Est.,0.12,0.14,0.08,0.22
1,EPS Actual,0.13,0.14,0.11,0.24
2,Difference,0.01,0,0.03,0.02
3,Surprise %,8.30%,0.00%,37.50%,9.10%
,EPS Trend,Current Qtr. (Mar 2019),Next Qtr. (Jun 2019),Current Year (2019),Next Year (2020)
0,Current Estimate,0.12,0.17,0.64,0.73
1,7 Days Ago,0.12,0.17,0.64,0.73
2,30 Days Ago,0.12,0.18,0.64,0.73
3,60 Days Ago,0.13,0.18,0.65,0.74
4,90 Days Ago,0.15,0.18,0.65,0.75
,EPS Revisions,Current Qtr. (Mar 2019),Next Qtr. (Jun 2019),Current Year (2019),Next Year (2020)
0,Up Last 7 Days,N/A,N/A,N/A,N/A
1,Up Last 30 Days,1,N/A,2,1
2,Down Last 7 Days,N/A,N/A,N/A,N/A
3,Down Last 30 Days,N/A,N/A,N/A,N/A
,Growth Estimates,COTY,Industry,Sector,S&P 500
0,Current Qtr.,-7.70%,N/A,N/A,0.01
1,Next Qtr.,21.40%,N/A,N/A,0.05
2,Current Year,-7.20%,N/A,N/A,0.05
3,Next Year,14.10%,N/A,N/A,0.11
4,Next 5 Years (per annum),7.55%,N/A,N/A,0.10
5,Past 5 Years (per annum),-0.46%,N/A,N/A,N/A
