,Earnings Estimate,Current Qtr. (Sep 2018),Next Qtr. (Dec 2018),Current Year (2018),Next Year (2019)
0,No. of Analysts,18.0,17.0,20.0,20.0
1,Avg. Estimate,0.61,0.64,2.42,2.5
2,Low Estimate,0.58,0.61,2.37,2.4
3,High Estimate,0.67,0.67,2.47,2.68
4,Year Ago EPS,0.57,0.57,2.14,2.42
,Revenue Estimate,Current Qtr. (Sep 2018),Next Qtr. (Dec 2018),Current Year (2018),Next Year (2019)
0,No. of Analysts,15,15,18,19
1,Avg. Estimate,6.32B,6.82B,26.04B,26.26B
2,Low Estimate,6.2B,6.68B,25.82B,25.31B
3,High Estimate,6.58B,7.01B,26.68B,27.62B
4,Year Ago Sales,6.52B,6.96B,25.63B,26.04B
5,Sales Growth (year/est),-3.00%,-2.10%,1.60%,0.80%
,Earnings History,9/29/2017,12/30/2017,3/30/2018,6/29/2018
0,EPS Est.,0.54,0.56,0.61,0.54
1,EPS Actual,0.57,0.57,0.62,0.56
2,Difference,0.03,0.01,0.01,0.02
3,Surprise %,5.60%,1.80%,1.60%,3.70%
,EPS Trend,Current Qtr. (Sep 2018),Next Qtr. (Dec 2018),Current Year (2018),Next Year (2019)
0,Current Estimate,0.61,0.64,2.42,2.5
1,7 Days Ago,0.61,0.64,2.42,2.5
2,30 Days Ago,0.61,0.64,2.42,2.51
3,60 Days Ago,0.61,0.65,2.43,2.61
4,90 Days Ago,0.62,0.65,2.43,2.61
,EPS Revisions,Current Qtr. (Sep 2018),Next Qtr. (Dec 2018),Current Year (2018),Next Year (2019)
0,Up Last 7 Days,N/A,N/A,1,1
1,Up Last 30 Days,N/A,N/A,1,1
2,Down Last 7 Days,N/A,N/A,N/A,N/A
3,Down Last 30 Days,2,1,1,1
,Growth Estimates,MDLZ,Industry,Sector,S&P 500
0,Current Qtr.,7.00%,N/A,N/A,0.48
1,Next Qtr.,12.30%,N/A,N/A,0.40
2,Current Year,13.10%,N/A,N/A,0.21
3,Next Year,3.30%,N/A,N/A,0.10
4,Next 5 Years (per annum),8.16%,N/A,N/A,0.11
5,Past 5 Years (per annum),8.14%,N/A,N/A,N/A
