,Earnings Estimate,Current Qtr. (Sep 2018),Next Qtr. (Dec 2018),Current Year (2018),Next Year (2019)
0,No. of Analysts,13.0,10.0,16.0,16.0
1,Avg. Estimate,2.72,0.28,4.48,4.74
2,Low Estimate,2.62,0.13,4.45,4.68
3,High Estimate,2.83,0.55,4.68,5.0
4,Year Ago EPS,2.46,0.19,4.35,4.48
,Revenue Estimate,Current Qtr. (Sep 2018),Next Qtr. (Dec 2018),Current Year (2018),Next Year (2019)
0,No. of Analysts,4,4,9,11
1,Avg. Estimate,1.2B,769.08M,3.62B,3.75B
2,Low Estimate,1.17B,740.07M,3.5B,3.59B
3,High Estimate,1.22B,824.94M,3.82B,4.17B
4,Year Ago Sales,1.18B,759.66M,3.57B,3.62B
5,Sales Growth (year/est),1.30%,1.20%,1.50%,3.70%
,Earnings History,9/29/2017,12/30/2017,3/30/2018,6/29/2018
0,EPS Est.,2.32,0.12,0.07,1.48
1,EPS Actual,2.46,0.19,0.03,1.48
2,Difference,0.14,0.07,-0.04,0
3,Surprise %,6.00%,58.30%,-57.10%,0.00%
,EPS Trend,Current Qtr. (Sep 2018),Next Qtr. (Dec 2018),Current Year (2018),Next Year (2019)
0,Current Estimate,2.72,0.28,4.48,4.74
1,7 Days Ago,2.72,0.28,4.48,4.74
2,30 Days Ago,2.66,0.3,4.46,4.72
3,60 Days Ago,2.67,0.29,4.46,4.72
4,90 Days Ago,2.67,0.29,4.46,4.71
,EPS Revisions,Current Qtr. (Sep 2018),Next Qtr. (Dec 2018),Current Year (2018),Next Year (2019)
0,Up Last 7 Days,N/A,N/A,N/A,N/A
1,Up Last 30 Days,5,1,4,2
2,Down Last 7 Days,N/A,N/A,N/A,N/A
3,Down Last 30 Days,N/A,N/A,N/A,1
,Growth Estimates,PNW,Industry,Sector,S&P 500
0,Current Qtr.,10.60%,N/A,N/A,0.48
1,Next Qtr.,47.40%,N/A,N/A,0.40
2,Current Year,3.00%,N/A,N/A,0.21
3,Next Year,5.80%,N/A,N/A,0.10
4,Next 5 Years (per annum),3.73%,N/A,N/A,0.11
5,Past 5 Years (per annum),-6.96%,N/A,N/A,N/A
