,Earnings Estimate,Current Qtr. (Jul 2018),Next Qtr. (Oct 2018),Current Year (2019),Next Year (2020)
0,No. of Analysts,25.0,24.0,28.0,29.0
1,Avg. Estimate,1.49,1.27,6.07,6.7
2,Low Estimate,1.43,1.21,6.0,6.55
3,High Estimate,1.53,1.31,6.15,6.9
4,Year Ago EPS,1.1,0.93,4.57,6.07
,Revenue Estimate,Current Qtr. (Jul 2018),Next Qtr. (Oct 2018),Current Year (2019),Next Year (2020)
0,No. of Analysts,21,20,25,26
1,Avg. Estimate,6.37B,6.35B,25.43B,27.29B
2,Low Estimate,6.31B,6.29B,25.26B,26.93B
3,High Estimate,6.4B,6.43B,25.55B,27.57B
4,Year Ago Sales,5.83B,5.9B,23.47B,25.43B
5,Sales Growth (year/est),9.30%,7.60%,8.40%,7.30%
,Earnings History,7/30/2017,10/30/2017,1/30/2018,4/29/2018
0,EPS Est.,1.09,0.94,1.48,1.4
1,EPS Actual,1.1,0.93,1.48,1.36
2,Difference,0.01,-0.01,0,-0.04
3,Surprise %,0.90%,-1.10%,0.00%,-2.90%
,EPS Trend,Current Qtr. (Jul 2018),Next Qtr. (Oct 2018),Current Year (2019),Next Year (2020)
0,Current Estimate,1.49,1.27,6.07,6.7
1,7 Days Ago,1.49,1.27,6.06,6.69
2,30 Days Ago,1.49,1.26,6.06,6.69
3,60 Days Ago,1.49,1.26,6.06,6.68
4,90 Days Ago,1.49,1.25,6.08,6.71
,EPS Revisions,Current Qtr. (Jul 2018),Next Qtr. (Oct 2018),Current Year (2019),Next Year (2020)
0,Up Last 7 Days,1,1,2,3
1,Up Last 30 Days,5,3,6,7
2,Down Last 7 Days,N/A,N/A,N/A,N/A
3,Down Last 30 Days,2,1,N/A,N/A
,Growth Estimates,DG,Industry,Sector,S&P 500
0,Current Qtr.,35.50%,N/A,N/A,0.47
1,Next Qtr.,36.60%,N/A,N/A,0.46
2,Current Year,32.80%,N/A,N/A,0.22
3,Next Year,10.40%,N/A,N/A,0.10
4,Next 5 Years (per annum),15.89%,N/A,N/A,0.11
5,Past 5 Years (per annum),11.80%,N/A,N/A,N/A
