,assoc,values
0,they sell,6 analysts 9 wall street brokerage firms rate raymond james financial inc. nyse rjf buy 0 see sell .
1,they buy,getting trading period increased 200 days stock price seen 45.81 average .
2,they buy,average analysts currently strong buy recommendation mean rating 4.67. comparison average recommendation month ago strong buy average rating 4.43. similarly average rating observed 2 months ago moderate buy mean numerical rating 4.17 average rating observed 3 months ago moderate buy mean numerical rating 4.17 .
