,assoc,values
0,they buy,average analysts currently strong buy recommendation mean rating 4.50. comparison average recommendation month ago strong buy average rating 4.50. similarly average rating observed 2 months ago strong buy mean numerical rating 4.50 average rating observed 3 months ago strong buy mean numerical rating 4.50 .
1,they sell,11 analysts 15 wall street brokerage firms rate duke realty corporation nyse dre buy 0 see sell .
2,they buy,getting trading period increased 200 days stock price seen 41.08 average .
3,they buy,average analysts currently strong buy recommendation mean rating 4.50. comparison average recommendation month ago strong buy average rating 4.50. similarly average rating observed 2 months ago strong buy mean numerical rating 4.50 average rating observed 3 months ago moderate buy mean numerical rating 4.30 .
