,Earnings Estimate,Current Qtr. (Mar 2019),Next Qtr. (Jun 2019),Current Year (2019),Next Year (2020)
0,No. of Analysts,8.0,8.0,11.0,11.0
1,Avg. Estimate,1.3,1.67,5.95,6.26
2,Low Estimate,1.25,1.62,5.82,6.07
3,High Estimate,1.32,1.69,6.04,6.57
4,Year Ago EPS,1.27,1.59,5.68,5.95
,Revenue Estimate,Current Qtr. (Mar 2019),Next Qtr. (Jun 2019),Current Year (2019),Next Year (2020)
0,No. of Analysts,7,7,10,10
1,Avg. Estimate,4.79B,5.01B,19.45B,20.12B
2,Low Estimate,4.74B,4.98B,19.34B,19.97B
3,High Estimate,4.83B,5.03B,19.66B,20.59B
4,Year Ago Sales,4.59B,4.82B,18.74B,19.45B
5,Sales Growth (year/est),4.50%,4.00%,3.80%,3.40%
,Earnings History,3/30/2018,6/29/2018,9/29/2018,12/30/2018
0,EPS Est.,1.31,1.58,1.48,1.31
1,EPS Actual,1.27,1.59,1.48,1.35
2,Difference,-0.04,0.01,0,0.04
3,Surprise %,-3.10%,0.60%,0.00%,3.10%
,EPS Trend,Current Qtr. (Mar 2019),Next Qtr. (Jun 2019),Current Year (2019),Next Year (2020)
0,Current Estimate,1.3,1.67,5.95,6.26
1,7 Days Ago,1.3,1.67,5.95,6.25
2,30 Days Ago,1.31,1.67,5.94,6.22
3,60 Days Ago,1.32,1.68,5.96,6.26
4,90 Days Ago,1.33,1.69,5.97,6.27
,EPS Revisions,Current Qtr. (Mar 2019),Next Qtr. (Jun 2019),Current Year (2019),Next Year (2020)
0,Up Last 7 Days,N/A,N/A,N/A,N/A
1,Up Last 30 Days,N/A,N/A,N/A,N/A
2,Down Last 7 Days,N/A,N/A,N/A,N/A
3,Down Last 30 Days,N/A,N/A,N/A,N/A
,Growth Estimates,GPC,Industry,Sector,S&P 500
0,Current Qtr.,2.40%,N/A,N/A,-0.02
1,Next Qtr.,5.00%,N/A,N/A,0.05
2,Current Year,4.80%,N/A,N/A,0.05
3,Next Year,5.20%,N/A,N/A,0.11
4,Next 5 Years (per annum),4.40%,N/A,N/A,0.10
5,Past 5 Years (per annum),4.80%,N/A,N/A,N/A
