,Earnings Estimate,Current Qtr. (Sep 2018),Next Qtr. (Dec 2018),Current Year (2018),Next Year (2019)
0,No. of Analysts,21.0,21.0,20.0,21.0
1,Avg. Estimate,0.9,0.93,3.47,3.82
2,Low Estimate,0.87,0.85,3.37,3.54
3,High Estimate,0.92,1.02,3.58,3.97
4,Year Ago EPS,0.68,0.71,2.58,3.47
,Revenue Estimate,Current Qtr. (Sep 2018),Next Qtr. (Dec 2018),Current Year (2018),Next Year (2019)
0,No. of Analysts,16,15,18,18
1,Avg. Estimate,1.56B,1.6B,6.13B,6.53B
2,Low Estimate,1.53B,1.54B,6.05B,6.34B
3,High Estimate,1.58B,1.63B,6.19B,6.67B
4,Year Ago Sales,1.44B,1.47B,5.7B,6.13B
5,Sales Growth (year/est),8.30%,9.10%,7.60%,6.40%
,Earnings History,9/29/2017,12/30/2017,3/30/2018,6/29/2018
0,EPS Est.,0.64,0.67,0.76,0.85
1,EPS Actual,0.68,0.71,0.78,0.88
2,Difference,0.04,0.04,0.02,0.03
3,Surprise %,6.30%,6.00%,2.60%,3.50%
,EPS Trend,Current Qtr. (Sep 2018),Next Qtr. (Dec 2018),Current Year (2018),Next Year (2019)
0,Current Estimate,0.9,0.93,3.47,3.82
1,7 Days Ago,0.9,0.92,3.48,3.82
2,30 Days Ago,0.9,0.93,3.48,3.82
3,60 Days Ago,0.9,0.93,3.48,3.82
4,90 Days Ago,0.89,0.93,3.45,3.81
,EPS Revisions,Current Qtr. (Sep 2018),Next Qtr. (Dec 2018),Current Year (2018),Next Year (2019)
0,Up Last 7 Days,1,1,1,1
1,Up Last 30 Days,3,2,2,2
2,Down Last 7 Days,N/A,N/A,N/A,N/A
3,Down Last 30 Days,2,N/A,1,1
,Growth Estimates,CFG,Industry,Sector,S&P 500
0,Current Qtr.,32.40%,N/A,N/A,0.32
1,Next Qtr.,31.00%,N/A,N/A,0.43
2,Current Year,34.50%,N/A,N/A,0.24
3,Next Year,10.10%,N/A,N/A,0.27
4,Next 5 Years (per annum),21.50%,N/A,N/A,0.11
5,Past 5 Years (per annum),28.69%,N/A,N/A,N/A
