,assoc,values
0,they buy,depends numerical scale 1-5 rating scale 1.0 signed strong buy .
1,they sell,2.0 taken buy 3.0 means hold 4.0 indicates sell 5.0 strong signal strong sell .
2,they buy,calculations show 200 day moving average 27.03 50 day moving average 26.69. currently fitb stock trading 2.34 200 day moving average may good opportunity buy .
