,assoc,values
0,they sell,watching shorter-term macd oscillator shares w.w. grainger gww noted signal currently showing sell .
1,they buy,shifting another short-term indicator review note current 7-day average directional indicator buy .
2,they sell,signal indicates whether buy sell signal getting stronger weakening whether hold leaning towards buy sell .
3,they buy,figuring exit certain position important deciding stocks buy first place .
4,they sell,emotional attachment particular stock may keep investor making decision sell necessary .
5,they buy,getting trading period increased 200 days stock price seen 312.9 average .
