,Earnings Estimate,Current Qtr. (Sep 2018),Next Qtr. (Dec 2018),Current Year (2018),Next Year (2019)
0,No. of Analysts,14.0,10.0,16.0,18.0
1,Avg. Estimate,1.46,0.84,4.26,4.34
2,Low Estimate,1.11,0.71,4.16,4.15
3,High Estimate,1.51,1.15,4.31,4.54
4,Year Ago EPS,1.47,0.8,4.12,4.26
,Revenue Estimate,Current Qtr. (Sep 2018),Next Qtr. (Dec 2018),Current Year (2018),Next Year (2019)
0,No. of Analysts,4,3,11,12
1,Avg. Estimate,3.19B,2.95B,12.16B,12.5B
2,Low Estimate,3.03B,2.73B,11.59B,11.77B
3,High Estimate,3.37B,3.25B,13.01B,13.66B
4,Year Ago Sales,3.21B,2.96B,12.03B,12.16B
5,Sales Growth (year/est),-0.80%,-0.50%,1.00%,2.90%
,Earnings History,9/29/2017,12/30/2017,3/30/2018,6/29/2018
0,EPS Est.,1.51,0.77,1.29,0.56
1,EPS Actual,1.47,0.8,1.38,0.61
2,Difference,-0.04,0.03,0.09,0.05
3,Surprise %,-2.60%,3.90%,7.00%,8.90%
,EPS Trend,Current Qtr. (Sep 2018),Next Qtr. (Dec 2018),Current Year (2018),Next Year (2019)
0,Current Estimate,1.46,0.84,4.26,4.34
1,7 Days Ago,1.46,0.84,4.26,4.34
2,30 Days Ago,1.49,0.81,4.26,4.4
3,60 Days Ago,1.5,0.81,4.27,4.44
4,90 Days Ago,1.51,0.86,4.27,4.45
,EPS Revisions,Current Qtr. (Sep 2018),Next Qtr. (Dec 2018),Current Year (2018),Next Year (2019)
0,Up Last 7 Days,1,2,N/A,N/A
1,Up Last 30 Days,3,3,1,2
2,Down Last 7 Days,N/A,N/A,N/A,N/A
3,Down Last 30 Days,3,2,2,2
,Growth Estimates,ED,Industry,Sector,S&P 500
0,Current Qtr.,-0.70%,N/A,N/A,0.48
1,Next Qtr.,5.00%,N/A,N/A,0.40
2,Current Year,3.40%,N/A,N/A,0.21
3,Next Year,1.90%,N/A,N/A,0.10
4,Next 5 Years (per annum),3.07%,N/A,N/A,0.11
5,Past 5 Years (per annum),1.15%,N/A,N/A,N/A
