,assoc,values
0,they sell,1 analysts 15 wall street brokerage firms rate waters corporation nyse wat buy 2 see sell .
1,they buy,getting trading period increased 200 days stock price seen 116.9 average .
2,they sell,analysts rate stock buy strong buy others rated sell .
3,they sell,1 analysts rated waters corporation nyse wat buy strong buy 2 advised investors desist purchasing stock sell already company stock .
